Plate,Repeat,Well,Type,Time,Fluorescein (0.3s) (Counts)
1,5,C11,M,00:04:49.90,218
1,6,C11,M,00:05:52.66,213
1,7,C11,M,00:06:55.42,244
1,8,C11,M,00:07:58.18,225
1,9,C11,M,00:09:00.94,228
1,10,C11,M,00:10:03.70,192
1,1,C12,M,00:00:39.48,63
1,2,C12,M,00:01:42.24,58
1,3,C12,M,00:02:45.00,49
1,4,C12,M,00:03:47.75,60
1,5,C12,M,00:04:50.51,68
1,6,C12,M,00:05:53.27,74
1,7,C12,M,00:06:56.04,43
1,8,C12,M,00:07:58.80,65
1,9,C12,M,00:09:01.56,52
1,10,C12,M,00:10:04.32,50
1,1,D01,M,00:00:42.54,97815
1,2,D01,M,00:01:45.29,97913
1,3,D01,M,00:02:48.05,96934
1,4,D01,M,00:03:50.81,97470
1,5,D01,M,00:04:53.57,98349
1,6,D01,M,00:05:56.33,98348
1,7,D01,M,00:06:59.09,98770
1,8,D01,M,00:08:01.85,99069
1,9,D01,M,00:09:04.61,98908
1,10,D01,M,00:10:07.37,99014
1,1,D02,M,00:00:43.15,40662
1,2,D02,M,00:01:45.91,40510
1,3,D02,M,00:02:48.66,40197
1,4,D02,M,00:03:51.42,40559
1,5,D02,M,00:04:54.18,40415
1,6,D02,M,00:05:56.94,41167
1,7,D02,M,00:06:59.71,41382
1,8,D02,M,00:08:02.47,41532
1,9,D02,M,00:09:05.23,41644
1,10,D02,M,00:10:07.99,41438
1,1,D03,M,00:00:43.77,18954
1,2,D03,M,00:01:46.53,19371
1,3,D03,M,00:02:49.28,19259
1,4,D03,M,00:03:52.04,19312
1,5,D03,M,00:04:54.80,19565
1,6,D03,M,00:05:57.56,19677
1,7,D03,M,00:07:00.32,19717
1,8,D03,M,00:08:03.08,19792
1,9,D03,M,00:09:05.84,19704
1,10,D03,M,00:10:08.60,19840
1,1,D04,M,00:00:44.38,9465
1,2,D04,M,00:01:47.14,9372
1,3,D04,M,00:02:49.90,9420
1,4,D04,M,00:03:52.65,9727
1,5,D04,M,00:04:55.41,9518
1,6,D04,M,00:05:58.17,9800
1,7,D04,M,00:07:00.94,9806
1,8,D04,M,00:08:03.70,9807
1,9,D04,M,00:09:06.46,9823
1,10,D04,M,00:10:09.22,9972
1,1,D05,M,00:00:45.00,4776
1,2,D05,M,00:01:47.76,4690
1,3,D05,M,00:02:50.51,4718
1,4,D05,M,00:03:53.27,4783
1,5,D05,M,00:04:56.03,4818
1,6,D05,M,00:05:58.79,4750
1,7,D05,M,00:07:01.55,4819
1,8,D05,M,00:08:04.31,4945
1,9,D05,M,00:09:07.07,4777
1,10,D05,M,00:10:09.83,4914
1,1,D06,M,00:00:45.61,2534
1,2,D06,M,00:01:48.37,2427
1,3,D06,M,00:02:51.12,2455
1,4,D06,M,00:03:53.88,2489
1,5,D06,M,00:04:56.64,2561
1,6,D06,M,00:05:59.40,2424
1,7,D06,M,00:07:02.17,2574
1,8,D06,M,00:08:04.93,2461
1,9,D06,M,00:09:07.69,2617
1,10,D06,M,00:10:10.45,2448
1,1,D07,M,00:00:46.23,1392
1,2,D07,M,00:01:48.99,1399
1,3,D07,M,00:02:51.74,1423
1,4,D07,M,00:03:54.50,1444
1,5,D07,M,00:04:57.26,1366
1,6,D07,M,00:06:00.02,1500
1,7,D07,M,00:07:02.78,1383
1,8,D07,M,00:08:05.54,1450
1,9,D07,M,00:09:08.30,1417
1,10,D07,M,00:10:11.06,1400
1,1,D08,M,00:00:46.84,818
1,2,D08,M,00:01:49.60,791
1,3,D08,M,00:02:52.35,856
1,4,D08,M,00:03:55.11,847
