Plate,Repeat,Well,Type,Time,Fluorescein (0.3s) (Counts)
1,7,C10,M,00:08:57.44,1722
1,8,C10,M,00:10:20.33,1804
1,9,C10,M,00:11:43.20,1739
1,10,C10,M,00:13:06.06,1700
1,1,C11,M,00:00:40.78,16466
1,2,C11,M,00:02:03.65,16059
1,3,C11,M,00:03:26.52,15914
1,4,C11,M,00:04:49.39,15560
1,5,C11,M,00:06:12.26,15791
1,6,C11,M,00:07:35.16,15596
1,7,C11,M,00:08:58.06,15700
1,8,C11,M,00:10:20.94,15834
1,9,C11,M,00:11:43.81,15390
1,10,C11,M,00:13:06.68,15454
1,1,C12,M,00:00:41.39,1836
1,2,C12,M,00:02:04.27,1732
1,3,C12,M,00:03:27.14,1771
1,4,C12,M,00:04:50.01,1714
1,5,C12,M,00:06:12.88,1737
1,6,C12,M,00:07:35.77,1699
1,7,C12,M,00:08:58.67,1787
1,8,C12,M,00:10:21.56,1674
1,9,C12,M,00:11:44.43,1710
1,10,C12,M,00:13:07.29,1680
1,1,D01,M,00:00:44.45,31402
1,2,D01,M,00:02:07.32,30815
1,3,D01,M,00:03:30.19,30573
1,4,D01,M,00:04:53.06,30556
1,5,D01,M,00:06:15.93,30196
1,6,D01,M,00:07:38.83,30261
1,7,D01,M,00:09:01.73,29939
1,8,D01,M,00:10:24.61,29916
1,9,D01,M,00:11:47.48,29542
1,10,D01,M,00:13:10.35,29801
1,1,D02,M,00:00:45.06,2486
1,2,D02,M,00:02:07.94,2394
1,3,D02,M,00:03:30.80,2337
1,4,D02,M,00:04:53.68,2387
1,5,D02,M,00:06:16.55,2251
1,6,D02,M,00:07:39.44,2227
1,7,D02,M,00:09:02.34,2285
1,8,D02,M,00:10:25.23,2371
1,9,D02,M,00:11:48.10,2303
1,10,D02,M,00:13:10.96,2292
1,1,D03,M,00:00:45.68,30651
1,2,D03,M,00:02:08.55,30579
1,3,D03,M,00:03:31.42,29753
1,4,D03,M,00:04:54.29,29488
1,5,D03,M,00:06:17.16,29564
1,6,D03,M,00:07:40.06,29424
1,7,D03,M,00:09:02.96,29446
1,8,D03,M,00:10:25.84,28943
1,9,D03,M,00:11:48.71,28745
1,10,D03,M,00:13:11.58,29113
1,1,D04,M,00:00:46.29,2543
1,2,D04,M,00:02:09.17,2446
1,3,D04,M,00:03:32.03,2393
1,4,D04,M,00:04:54.91,2335
1,5,D04,M,00:06:17.78,2405
1,6,D04,M,00:07:40.67,2335
1,7,D04,M,00:09:03.57,2359
1,8,D04,M,00:10:26.46,2370
1,9,D04,M,00:11:49.33,2358
1,10,D04,M,00:13:12.19,2310
1,1,D05,M,00:00:46.91,30238
1,2,D05,M,00:02:09.78,30095
1,3,D05,M,00:03:32.65,29917
1,4,D05,M,00:04:55.52,29389
1,5,D05,M,00:06:18.39,29286
1,6,D05,M,00:07:41.29,28885
1,7,D05,M,00:09:04.19,29183
1,8,D05,M,00:10:27.07,28695
1,9,D05,M,00:11:49.94,28370
1,10,D05,M,00:13:12.81,28329
1,1,D06,M,00:00:47.52,2454
1,2,D06,M,00:02:10.40,2384
1,3,D06,M,00:03:33.27,2437
1,4,D06,M,00:04:56.14,2319
1,5,D06,M,00:06:19.01,2399
1,6,D06,M,00:07:41.90,2355
1,7,D06,M,00:09:04.80,2291
1,8,D06,M,00:10:27.69,2316
1,9,D06,M,00:11:50.56,2282
1,10,D06,M,00:13:13.42,2283
1,1,D07,M,00:00:48.14,30870
1,2,D07,M,00:02:11.01,30355
1,3,D07,M,00:03:33.88,30264
1,4,D07,M,00:04:56.75,29740
1,5,D07,M,00:06:19.62,29679
1,6,D07,M,00:07:42.52,29506
1,7,D07,M,00:09:05.42,29506
1,8,D07,M,00:10:28.30,29003
1,9,D07,M,00:11:51.17,29078
1,10,D07,M,00:13:14.04,29334
1,1,D08,M,00:00:48.75,2286
1,2,D08,M,00:02:11.63,2313
1,3,D08,M,00:03:34.49,2280
1,4,D08,M,00:04:57.37,2339
1,5,D08,M,00:06:20.24,2179
1,6,D08,M,00:07:43.13,2201
1,7,D08,M,00:09:06.03,2200
1,8,D08,M,00:10:28.92,2154
1,9,D08,M,00:11:51.79,2177
1,10,D08,M,00:13:14.65,2264
1,1,D09,M,00:00:49.37,30093
1,2,D09,M,00:02:12.24,29481
1,3,D09,M,00:03:35.11,29083
1,4,D09,M,00:04:57.98,29654
1,5,D09,M,00:06:20.85,29278
1,6,D09,M,00:07:43.75,28719
1,7,D09,M,00:09:06.65,28377
1,8,D09,M,00:10:29.53,28590
1,9,D09,M,00:11:52.40,28495
1,10,D09,M,00:13:15.27,28272
1,1,D10,M,00:00:49.98,2346
1,2,D10,M,00:02:12.86,2236
1,3,D10,M,00:03:35.72,2309
1,4,D10,M,00:04:58.60,2210
1,5,D10,M,00:06:21.47,2289
1,6,D10,M,00:07:44.36,2231
1,7,D10,M,00:09:07.26,2225
1,8,D10,M,00:10:30.15,2169
1,9,D10,M,00:11:53.02,2142
1,10,D10,M,00:13:15.88,2160
1,1,D11,M,00:00:50.60,29198
1,2,D11,M,00:02:13.47,28598
1,3,D11,M,00:03:36.34,28836
1,4,D11,M,00:04:59.21,28293
1,5,D11,M,00:06:22.08,28210
1,6,D11,M,00:07:44.98,28040
1,7,D11,M,00:09:07.88,28043
1,8,D11,M,00:10:30.76,27605
1,9,D11,M,00:11:53.63,27635
1,10,D11,M,00:13:16.50,27551
1,1,D12,M,00:00:51.21,2290
1,2,D12,M,00:02:14.09,2193
1,3,D12,M,00:03:36.95,2198
1,4,D12,M,00:04:59.83,2190
1,5,D12,M,00:06:22.69,2172
1,6,D12,M,00:07:45.59,2126
1,7,D12,M,00:09:08.49,2212
1,8,D12,M,00:10:31.38,2207
1,9,D12,M,00:11:54.25,2097
1,10,D12,M,00:13:17.11,2214
1,1,E01,M,00:00:54.27,8061
1,2,E01,M,00:02:17.14,7915
1,3,E01,M,00:03:40.01,7975
1,4,E01,M,00:05:02.88,8085
1,5,E01,M,00:06:25.75,7862
1,6,E01,M,00:07:48.65,7762
1,7,E01,M,00:09:11.54,7633
1,8,E01,M,00:10:34.43,7565
1,9,E01,M,00:11:57.30,7666
1,10,E01,M,00:13:20.17,7431
1,1,E02,M,00:00:54.88,1472
1,2,E02,M,00:02:17.76,1445
1,3,E02,M,00:03:40.62,1380
1,4,E02,M,00:05:03.50,1422
1,5,E02,M,00:06:26.36,1345
1,6,E02,M,00:07:49.26,1430
1,7,E02,M,00:09:12.16,1369
1,8,E02,M,00:10:35.05,1402
1,9,E02,M,00:11:57.92,1386
1,10,E02,M,00:13:20.78,1392
1,1,E03,M,00:00:55.50,8148
1,2,E03,M,00:02:18.37,8041
1,3,E03,M,00:03:41.24,8027
1,4,E03,M,00:05:04.11,7939
1,5,E03,M,00:06:26.98,7947
1,6,E03,M,00:07:49.88,7953
1,7,E03,M,00:09:12.78,7750
1,8,E03,M,00:10:35.66,7597
1,9,E03,M,00:11:58.53,7771
1,10,E03,M,00:13:21.40,7682
1,1,E04,M,00:00:56.11,1558
1,2,E04,M,00:02:18.99,1554
1,3,E04,M,00:03:41.85,1457
1,4,E04,M,00:05:04.73,1559
1,5,E04,M,00:06:27.59,1453
1,6,E04,M,00:07:50.49,1510
1,7,E04,M,00:09:13.40,1510
1,8,E04,M,00:10:36.28,1570
1,9,E04,M,00:11:59.15,1388
1,10,E04,M,00:13:22.01,1447
1,1,E05,M,00:00:56.73,7879
1,2,E05,M,00:02:19.60,7864
1,3,E05,M,00:03:42.47,7877
1,4,E05,M,00:05:05.34,7724
1,5,E05,M,00:06:28.21,7880
1,6,E05,M,00:07:51.11,7720
1,7,E05,M,00:09:14.01,7707
1,8,E05,M,00:10:36.89,7481
1,9,E05,M,00:11:59.76,7476
1,10,E05,M,00:13:22.63,7414
1,1,E06,M,00:00:57.34,1460
1,2,E06,M,00:02:20.22,1463
1,3,E06,M,00:03:43.08,1480
1,4,E06,M,00:05:05.96,1549
1,5,E06,M,00:06:28.82,1571
1,6,E06,M,00:07:51.72,1517
1,7,E06,M,00:09:14.63,1470
1,8,E06,M,00:10:37.51,1494
1,9,E06,M,00:12:00.38,1429
1,10,E06,M,00:13:23.24,1456
1,1,E07,M,00:00:57.96,8030
1,2,E07,M,00:02:20.83,7907
1,3,E07,M,00:03:43.70,7779
1,4,E07,M,00:05:06.57,7803
1,5,E07,M,00:06:29.44,7753
1,6,E07,M,00:07:52.34,7888
1,7,E07,M,00:09:15.24,7799
1,8,E07,M,00:10:38.12,7482
1,9,E07,M,00:12:00.99,7523
1,10,E07,M,00:13:23.86,7510
1,1,E08,M,00:00:58.57,1450
1,2,E08,M,00:02:21.45,1362
1,3,E08,M,00:03:44.31,1485
1,4,E08,M,00:05:07.19,1417
1,5,E08,M,00:06:30.05,1412
1,6,E08,M,00:07:52.95,1425
1,7,E08,M,00:09:15.86,1391
1,8,E08,M,00:10:38.74,1429
1,9,E08,M,00:12:01.61,1380
1,10,E08,M,00:13:24.47,1428
1,1,E09,M,00:00:59.19,8010
1,2,E09,M,00:02:22.06,8044
1,3,E09,M,00:03:44.93,7776
1,4,E09,M,00:05:07.80,7923
1,5,E09,M,00:06:30.67,7641
1,6,E09,M,00:07:53.57,7678
1,7,E09,M,00:09:16.47,7741
1,8,E09,M,00:10:39.35,7603
1,9,E09,M,00:12:02.22,7585
1,10,E09,M,00:13:25.09,7386
1,1,E10,M,00:00:59.80,1510
1,2,E10,M,00:02:22.68,1405
1,3,E10,M,00:03:45.54,1484
1,4,E10,M,00:05:08.42,1380
1,5,E10,M,00:06:31.28,1402
1,6,E10,M,00:07:54.18,1450
1,7,E10,M,00:09:17.09,1405
1,8,E10,M,00:10:39.97,1441
1,9,E10,M,00:12:02.84,1472
1,10,E10,M,00:13:25.70,1398
1,1,E11,M,00:01:00.42,8144
1,2,E11,M,00:02:23.29,8053
1,3,E11,M,00:03:46.16,7998
1,4,E11,M,00:05:09.03,8040
1,5,E11,M,00:06:31.90,7867
1,6,E11,M,00:07:54.80,7772
1,7,E11,M,00:09:17.70,8112
1,8,E11,M,00:10:40.58,7525
1,9,E11,M,00:12:03.45,7595
1,10,E11,M,00:13:26.32,7583
1,1,E12,M,00:01:01.03,1456
1,2,E12,M,00:02:23.91,1325
1,3,E12,M,00:03:46.77,1389
1,4,E12,M,00:05:09.65,1420
1,5,E12,M,00:06:32.51,1335
1,6,E12,M,00:07:55.41,1374
1,7,E12,M,00:09:18.32,1369
1,8,E12,M,00:10:41.20,1339
1,9,E12,M,00:12:04.07,1368
1,10,E12,M,00:13:26.93,1357
1,1,F01,M,00:01:04.09,15069
1,2,F01,M,00:02:26.96,15333
1,3,F01,M,00:03:49.83,15155
1,4,F01,M,00:05:12.70,14961
1,5,F01,M,00:06:35.57,14614
1,6,F01,M,00:07:58.47,14744
1,7,F01,M,00:09:21.37,14520
1,8,F01,M,00:10:44.25,14576
1,9,F01,M,00:12:07.12,14404
1,10,F01,M,00:13:29.99,14185
1,1,F02,M,00:01:04.70,1709
1,2,F02,M,00:02:27.58,1539
1,3,F02,M,00:03:50.44,1649
1,4,F02,M,00:05:13.32,1620
1,5,F02,M,00:06:36.18,1653
1,6,F02,M,00:07:59.08,1596
1,7,F02,M,00:09:21.99,1571
1,8,F02,M,00:10:44.87,1591
1,9,F02,M,00:12:07.73,1559
1,10,F02,M,00:13:30.60,1507
1,1,F03,M,00:01:05.32,14925
1,2,F03,M,00:02:28.19,14731
1,3,F03,M,00:03:51.06,14745
1,4,F03,M,00:05:13.93,14389
1,5,F03,M,00:06:36.80,14321
1,6,F03,M,00:07:59.70,14253
1,7,F03,M,00:09:22.60,14078
1,8,F03,M,00:10:45.48,14408
1,9,F03,M,00:12:08.35,14133
1,10,F03,M,00:13:31.22,14050
1,1,F04,M,00:01:05.93,1654
1,2,F04,M,00:02:28.81,1709
1,3,F04,M,00:03:51.67,1620
1,4,F04,M,00:05:14.55,1640
1,5,F04,M,00:06:37.41,1706
1,6,F04,M,00:08:00.31,1602
1,7,F04,M,00:09:23.22,1582
1,8,F04,M,00:10:46.10,1616
1,9,F04,M,00:12:08.96,1634
1,10,F04,M,00:13:31.83,1596
1,1,F05,M,00:01:06.55,14583
1,2,F05,M,00:02:29.42,14518
1,3,F05,M,00:03:52.29,14234
1,4,F05,M,00:05:15.16,14142
1,5,F05,M,00:06:38.03,13996
1,6,F05,M,00:08:00.93,14020
1,7,F05,M,00:09:23.83,13775
1,8,F05,M,00:10:46.71,13689
1,9,F05,M,00:12:09.58,13583
1,10,F05,M,00:13:32.45,13604
1,1,F06,M,00:01:07.16,1715
1,2,F06,M,00:02:30.04,1704
1,3,F06,M,00:03:52.90,1727
1,4,F06,M,00:05:15.78,1650
1,5,F06,M,00:06:38.64,1630
1,6,F06,M,00:08:01.54,1729
1,7,F06,M,00:09:24.45,1637
1,8,F06,M,00:10:47.33,1665
1,9,F06,M,00:12:10.19,1673
1,10,F06,M,00:13:33.06,1596
1,1,F07,M,00:01:07.78,14508
1,2,F07,M,00:02:30.65,14527
1,3,F07,M,00:03:53.52,14617
1,4,F07,M,00:05:16.39,14188
1,5,F07,M,00:06:39.26,14170
1,6,F07,M,00:08:02.16,13958
1,7,F07,M,00:09:25.06,14144
1,8,F07,M,00:10:47.94,13884
1,9,F07,M,00:12:10.81,14051
1,10,F07,M,00:13:33.68,13826
1,1,F08,M,00:01:08.39,1752
1,2,F08,M,00:02:31.27,1809
1,3,F08,M,00:03:54.13,1717
1,4,F08,M,00:05:17.01,1625
1,5,F08,M,00:06:39.87,1687
1,6,F08,M,00:08:02.78,1660
1,7,F08,M,00:09:25.68,1635
1,8,F08,M,00:10:48.56,1670
1,9,F08,M,00:12:11.42,1640
1,10,F08,M,00:13:34.29,1584
1,1,F09,M,00:01:09.01,15132
1,2,F09,M,00:02:31.88,14753
1,3,F09,M,00:03:54.75,14785
1,4,F09,M,00:05:17.62,14779
1,5,F09,M,00:06:40.49,14192
1,6,F09,M,00:08:03.39,14422
1,7,F09,M,00:09:26.29,14283
1,8,F09,M,00:10:49.17,14264
1,9,F09,M,00:12:12.04,13961
1,10,F09,M,00:13:34.91,14106
1,1,F10,M,00:01:09.62,1557
1,2,F10,M,00:02:32.50,1532
