Plate,Repeat,Well,Type,Time,ANTS (Counts)
1,16,C03,M,00:21:33.75,23063
1,17,C03,M,00:22:37.49,22762
1,18,C03,M,00:23:41.23,22886
1,19,C03,M,00:24:44.97,22909
1,20,C03,M,00:25:48.70,22920
1,1,C04,M,00:05:38.12,22740
1,2,C04,M,00:06:41.85,22583
1,3,C04,M,00:07:45.60,23137
1,4,C04,M,00:08:49.33,23044
1,5,C04,M,00:09:53.07,22609
1,6,C04,M,00:10:56.80,22871
1,7,C04,M,00:12:00.54,22871
1,8,C04,M,00:13:04.28,23016
1,9,C04,M,00:14:08.01,22876
1,10,C04,M,00:15:11.73,23274
1,11,C04,M,00:16:15.46,23170
1,12,C04,M,00:17:19.22,22804
1,13,C04,M,00:18:22.96,23127
1,14,C04,M,00:19:26.69,23430
1,15,C04,M,00:20:30.43,23047
1,16,C04,M,00:21:34.16,23074
1,17,C04,M,00:22:37.90,22996
1,18,C04,M,00:23:41.64,22783
1,19,C04,M,00:24:45.38,22898
1,20,C04,M,00:25:49.11,23092
1,1,C05,M,00:05:38.54,22600
1,2,C05,M,00:06:42.27,22844
1,3,C05,M,00:07:46.02,23141
1,4,C05,M,00:08:49.75,22873
1,5,C05,M,00:09:53.48,22791
1,6,C05,M,00:10:57.22,23140
1,7,C05,M,00:12:00.96,23152
1,8,C05,M,00:13:04.70,23176
1,9,C05,M,00:14:08.43,23317
1,10,C05,M,00:15:12.15,23239
1,11,C05,M,00:16:15.88,23031
1,12,C05,M,00:17:19.63,23023
1,13,C05,M,00:18:23.37,23121
1,14,C05,M,00:19:27.11,23007
1,15,C05,M,00:20:30.84,23088
1,16,C05,M,00:21:34.58,22895
1,17,C05,M,00:22:38.32,23066
1,18,C05,M,00:23:42.06,22746
1,19,C05,M,00:24:45.80,22902
1,20,C05,M,00:25:49.53,22803
1,1,C06,M,00:05:38.95,22825
1,2,C06,M,00:06:42.68,23017
1,3,C06,M,00:07:46.43,23382
1,4,C06,M,00:08:50.16,23144
1,5,C06,M,00:09:53.90,23230
1,6,C06,M,00:10:57.63,23584
1,7,C06,M,00:12:01.37,23476
1,8,C06,M,00:13:05.11,23453
1,9,C06,M,00:14:08.84,23611
1,10,C06,M,00:15:12.56,23242
1,11,C06,M,00:16:16.29,23736
1,12,C06,M,00:17:20.05,23498
1,13,C06,M,00:18:23.79,23397
1,14,C06,M,00:19:27.52,23375
1,15,C06,M,00:20:31.26,23377
1,16,C06,M,00:21:34.99,23201
1,17,C06,M,00:22:38.73,23150
1,18,C06,M,00:23:42.47,23216
1,19,C06,M,00:24:46.21,23308
1,20,C06,M,00:25:49.94,23404
1,1,C07,M,00:05:39.37,22693
1,2,C07,M,00:06:43.10,22869
1,3,C07,M,00:07:46.85,23236
1,4,C07,M,00:08:50.58,23360
1,5,C07,M,00:09:54.31,23315
1,6,C07,M,00:10:58.05,23219
1,7,C07,M,00:12:01.79,23290
1,8,C07,M,00:13:05.53,23598
1,9,C07,M,00:14:09.26,23312
1,10,C07,M,00:15:12.97,23483
1,11,C07,M,00:16:16.71,23480
1,12,C07,M,00:17:20.46,23468
1,13,C07,M,00:18:24.20,23332
1,14,C07,M,00:19:27.94,23418
1,15,C07,M,00:20:31.67,23658
1,16,C07,M,00:21:35.41,23225
1,17,C07,M,00:22:39.15,23611
1,18,C07,M,00:23:42.89,23268
1,19,C07,M,00:24:46.62,23304
1,20,C07,M,00:25:50.36,23398
1,1,C08,M,00:05:39.78,22918
1,2,C08,M,00:06:43.51,22684
1,3,C08,M,00:07:47.26,22841
1,4,C08,M,00:08:50.99,22940
1,5,C08,M,00:09:54.73,22956
1,6,C08,M,00:10:58.46,22958
1,7,C08,M,00:12:02.20,23113
1,8,C08,M,00:13:05.94,23390
1,9,C08,M,00:14:09.67,23105
1,10,C08,M,00:15:13.39,23232
1,11,C08,M,00:16:17.13,23153
1,12,C08,M,00:17:20.88,23349
1,13,C08,M,00:18:24.62,23518
1,14,C08,M,00:19:28.35,23381
1,15,C08,M,00:20:32.09,23292
1,16,C08,M,00:21:35.82,23024
1,17,C08,M,00:22:39.56,23083
1,18,C08,M,00:23:43.30,22882
1,19,C08,M,00:24:47.04,22890
1,20,C08,M,00:25:50.77,23128
1,1,C09,M,00:05:40.20,22540
1,2,C09,M,00:06:43.93,22784
1,3,C09,M,00:07:47.68,23194
1,4,C09,M,00:08:51.41,23372
1,5,C09,M,00:09:55.14,23503
1,6,C09,M,00:10:58.87,23133
1,7,C09,M,00:12:02.62,22979
1,8,C09,M,00:13:06.36,23061
1,9,C09,M,00:14:10.09,23406
1,10,C09,M,00:15:13.81,23202
1,11,C09,M,00:16:17.54,23555
1,12,C09,M,00:17:21.29,23591
1,13,C09,M,00:18:25.03,23640
1,14,C09,M,00:19:28.77,23313
1,15,C09,M,00:20:32.50,23428
1,16,C09,M,00:21:36.24,23340
1,17,C09,M,00:22:39.98,23345
1,18,C09,M,00:23:43.72,23175
1,19,C09,M,00:24:47.45,23120
1,20,C09,M,00:25:51.19,23109
1,1,C10,M,00:05:40.61,22947
